Product Title,Product ID,Main Category,Subcategory,Colors,Patterns,Season,Brands,Gender
Tops_Tops_Beige,recQPdtswaa4L7QUv,Tops,Tops,Beige,Single-coloured,"Spring, Autumn",Cider,Women
Tops_Tops_Green,rec5TrWU9fvs1myYE,Tops,Tops,Green,Single-coloured,"Spring, Summer",Cider,Women
Tops_Tops_Blue,recFWMLeQafNTFMLX,Tops,Tops,Blue,Single-coloured,"Spring, Autumn, Winter",Cider,Women
Tops_Tops_Blue,rec4l1Wim83ubFHhU,Tops,Tops,Blue,Single-coloured,"Spring, Summer",Cider,Women
Tops_Tops_Red,recI0224hq3BVrrQq,Tops,Tops,Red,Single-coloured,"Spring, Autumn, Winter",Cider,Women
"Tops_Tops_Red, Beige",rec2GQNIwEoRSBT4O,Tops,Tops,"Red, Beige",Floral,"Spring, Summer",Cider,Women
"Tops_Tops_Yellow, Beige",recAEaxHXMtxFghaV,Tops,Tops,"Yellow, Beige",Floral,"Spring, Summer",Cider,Women
"Tops_Tops_Blue, Beige",recipj1Z2JRoFXjoA,Tops,Tops,"Blue, Beige",Floral,"Spring, Summer",Cider,Women
"Tops_Sweaters_Blue, White",recHOtNqOmJhnYs9p,Tops,Sweaters,"Blue, White",Floral,Winter,Cider,Women
Tops_Sweaters_Beige,recia9VwcNd1tnO6G,Tops,Sweaters,Beige,Floral,"Winter, Autumn",Object Petite,Women
Tops_Sweaters_White,recUI4SbmpLqQSZ5V,Tops,Sweaters,White,Single-coloured,"Winter, Autumn",Uniqlo,Women
Tops_Sweaters_Black,rec7BLAjWqD7NZB0e,Tops,Sweaters,Black,Single-coloured,"Winter, Autumn",Morgan,Women
"Tops_Sweaters_White, Black",recjDFVDkVVuJ1im8,Tops,Sweaters,"White, Black",Horizontal stripes,"Winter, Autumn",Massimo Dutti,Women
Tops_Sweaters_Beige,receaMLgB74b5bnNY,Tops,Sweaters,Beige,Single-coloured,"Winter, Autumn",ZARA,Women
Tops_Sweaters_Beige,recKeb1cEx0lYNJvS,Tops,Sweaters,Beige,Floral,"Winter, Autumn",Cider,Women
Tops_Sweaters_Blue,recBbpWi6sJ9z787d,Tops,Sweaters,Blue,Floral,"Winter, Autumn",Cider,Women
Tops_Sweaters_Yellow,rec0e8V2yHGvUmyan,Tops,Sweaters,Yellow,Floral,"Winter, Autumn",Cider,Women
Tops_Polo_Pink,reczfHLnw6lNKv3RB,Tops,Polo,Pink,Single-coloured,"Spring, Autumn",Uniqlo,Women
Tops_Polo_Green,recUTxQIYhq7nPaNB,Tops,Polo,Green,Single-coloured,"Spring, Autumn",Cider,Women
Tops_Polo_White,recDW2Mdh9zdCAjiG,Tops,Polo,White,Single-coloured,"Spring, Autumn",Tommy Hilfiger,Women
Tops_Polo_White,recu3VLT9u75YliDo,Tops,Polo,White,Single-coloured,"Spring, Autumn",Ralph Lauren,Women
Tops_Polo_Beige,recvqQTYBqKSZTT2G,Tops,Polo,Beige,Single-coloured,"Spring, Autumn",Esprit,Women
Tops_Polo_Blue,recRFZZ7DK72M3hiU,Tops,Polo,Blue,Single-coloured,"Spring, Autumn",C&A,Women
Tops_Polo_White,recH0RSzMxsrMLn6Z,Tops,Polo,White,Single-coloured,"Winter, Autumn",Uniqlo,Women
Tops_Polo_White,recM1IazFXLhUpwA2,Tops,Polo,White,Floral,"Winter, Autumn",Cider,Women
"Tops_Polo_Beige, Yellow",rec8jXco218P0owgm,Tops,Polo,"Beige, Yellow",Floral,"Spring, Autumn",Vans,Women
"Tops_Polo_Beige, Yellow",recWxTga3Kof7Mti2,Tops,Polo,"Beige, Yellow",Floral,"Spring, Autumn",Scotch & Soda,Women
"Tops_Polo_Yellow, Orange",recd9EHmOBWiFXVcb,Tops,Polo,"Yellow, Orange",Floral,"Spring, Autumn",Desigual,Women
Tops_Polo_Red,recitOLFZcmlAexMg,Tops,Polo,Red,Floral,"Winter, Autumn",Cider,Women
Tops_Shirts_Red,recPb9aHRAHodfJnh,Tops,Shirts,Red,Single-coloured,"Spring, Autumn",Cider,Women
Tops_Shirts_Red,recUNAOgLbV7pdtv9,Tops,Shirts,Red,Single-coloured,"Spring, Winter, Autumn",My Jewellery,Women
Tops_Shirts_White,recFJ4XFqhBECZhLr,Tops,Shirts,White,Single-coloured,"Spring, Winter, Autumn",Gina Tricot,Women
Tops_Shirts_Pink,reckr4BaPnpyquyy4,Tops,Shirts,Pink,Pinstripe,"Spring, Winter, Autumn",Ralph Lauren,Women
Tops_Shirts_White,recKjz9gotVSJ8NPy,Tops,Shirts,White,Single-coloured,"Spring, Winter, Autumn",Seidensticker,Women
Tops_Shirts_Brown,recXfjJ0gxTCLvlSb,Tops,Shirts,Brown,Single-coloured,"Spring, Winter, Autumn",Maxmara,Women
Tops_Shirts_Beige,reczRfcxqfOpBrUHk,Tops,Shirts,Beige,Single-coloured,"Spring, Winter, Autumn",Maxmara,Women
"Tops_Shirts_Beige, Red, Orange",recTEIjOgkFiWcjcc,Tops,Shirts, "Orange",Floral,"Spring, Summer",&Other Stories,Women
"Tops_Shirts_Beige, Red",recWld11OQcGcnWqL,Tops,Shirts,"Beige, Red",Floral,"Spring, Summer",&Other Stories,Women
Tops_Shirts_Beige,recHRhEeKfxwTYuis,Tops,Shirts,Beige,Floral,"Spring, Summer",Cider,Women
Tops_Shirts_Brown,recdVOH3ZWQdX83m8,Tops,Shirts,Brown,Single-coloured,"Spring",Mango,Women
Tops_Sweatshirts_White,recYD3C20rxNTRx0u,Tops,Sweatshirts,White,Single-coloured,"Winter, Autumn",Only,Women
Tops_Sweatshirts_White,recuVdVkA7hSmxYMf,Tops,Sweatshirts,White,Single-coloured,"Winter, Autumn",Mango,Women
Tops_Sweatshirts_White,recHCUrY5VPnJHxI3,Tops,Sweatshirts,White,Single-coloured,"Winter, Autumn",Zaful,Women
Tops_Sweatshirts_White,recDZsidBCNTp1Zua,Tops,Sweatshirts,White,Single-coloured,"Winter, Autumn",COS,Women
Tops_Sweatshirts_Black,reclqr7zO2sGZvom3,Tops,Sweatshirts,Black,Single-coloured,"Winter, Autumn",Massimo Dutti,Women
Tops_Sweatshirts_White,recpGPFdVzX7iaOkS,Tops,Sweatshirts,White,Single-coloured,"Winter, Autumn",Levi's,Women
Tops_Sweatshirts_Beige,recaTyiN09QcfyjKZ,Tops,Sweatshirts,Beige,Animal print,"Winter, Autumn",Scotch & Soda,Women
"Tops_Sweatshirts_Blue, Beige",rec7BWdnf5gPFPwXL,Tops,Sweatshirts,"Blue, Beige",Horizontal stripes,"Winter, Autumn",Emmiol,Women
Tops_Hoodie_Pink,recHqclaIa9zPh6rj,Tops,Hoodie,Pink,Single-coloured,"Winter, Autumn",YOURTURN,Women
Tops_Hoodie_Blue,recAPtKiDHoAlFBpp,Tops,Hoodie,Blue,Single-coloured,"Winter, Autumn",Cider,Women
Tops_Hoodie_Red,rec43BB4GMRUsK4zW,Tops,Hoodie,Red,Single-coloured,"Winter, Autumn",Desigual,Women
Tops_Hoodie_White,recCABdKX1upUwArS,Tops,Hoodie,White,Single-coloured,"Winter, Autumn",Ralph Lauren,Women
Tops_Hoodie_Red,rec5wh1ugWmqn5ENo,Tops,Hoodie,Red,Single-coloured,"Winter, Autumn",G-Star,Women
Tops_Hoodie_White,rec7cVBVx5pmRPkwt,Tops,Hoodie,White,Single-coloured,"Winter, Autumn",Armani,Women
Tops_Hoodie_White,rec6awdnJ6DOPFZeI,Tops,Hoodie,White,Single-coloured,"Winter, Autumn",Lascana,Women
Tops_Hoodie_Brown,recPAZRzXM9HhkBmd,Tops,Hoodie,Brown,Geometric,"Winter, Autumn",Agan,Women
"Tops_Blouses_Red, White",recmWSAqF5sdrGavJ,Tops,Blouses,"Red, White",Floral,Summer,Cider,Women
Tops_Blouses_Beige,reczeqEQbhMibxPJ3,Tops,Blouses,Beige,Single-coloured,"Summer, Spring",Cider,Women
Tops_Blouses_Green,recBaKL6JX7sPfsJF,Tops,Blouses,Green,Single-coloured,"Summer, Spring",Cider,Women
Tops_Blouses_Green,recIRbaRT2jBCfiPe,Tops,Blouses,Green,Single-coloured,"Summer, Spring",Chicme,Women
"Tops_Tops_Yellow, Green, Orange",rec25lyHBkJnKf6ia,Tops,Tops,"Yellow, Green, Orange",Horizontal stripes,Summer,Stieglitz,Women
"Tops_Blouses_White, Blue",rec6xXZKANhslgQwO,Tops,Blouses,"White, Blue",Horizontal stripes,"Spring, Autumn, Winter",Stradivarius,Women
"Tops_Blouses_Purple, Beige",recbMTr1BDHTX25vB,Tops,Blouses,"Purple, Beige",Floral,"Spring, Summer",Monsoon,Women
Tops_Shirts_Green,recTBtaH5I7nxhp8J,Tops,Shirts,Green,Single-coloured,"Spring, Autumn, Summer",Monsoon,Women
Tops_Tops_Green,recvFQythFHQoUuNk,Tops,Tops,Green,Single-coloured,Summer,ZARA,Women
Tops_Blouses_Blue,rec8EnlBjRX1wwNuL,Tops,Blouses,Blue,Single-coloured,"Spring, Summer",ZARA,Women
Tops_Shirts_Pink,recWDbsDveaX4ynup,Tops,Shirts,Pink,Single-coloured,"Spring, Summer, Autumn",ZARA,Women
Tops_Tops_Blue,rechzVRBHHSy0LNfk,Tops,Tops,Blue,Single-coloured,"Spring, Summer",ZARA,Women
"Tops_Shirts_White, Black",recvuccWCWECqvhZk,Tops,Shirts,"White, Black",Dots,"Spring, Summer",M&S,Women
"Tops_Tops_White, Red, Green",recgv5kToWGc565U3,Tops,Tops,"White, Red, Green",Floral,Summer,Dolce and Gabana,Women
"Tops_Sweatshirts_White, Purple",recvQfMbSLMWL9elF,Tops,Sweatshirts,"White, Purple",Horizontal stripes,"Spring, Autumn, Winter",M&S,Women
Tops_Sweatshirts_Blue,rec1cqYo8Pnw328qA,Tops,Sweatshirts,Blue,Single-coloured,"Autumn, Winter, Spring",M&S,Women
"Tops_Sweatshirts_Brown, Beige",recVHR4S6MVC3bO2T,Tops,Sweatshirts,"Brown, Beige",Animal print,"Autumn, Spring",M&S,Women
Tops_Sweatshirts_Red,rec81aLyEy6qF6K5T,Tops,Sweatshirts,Red,Single-coloured,"Winter, Autumn",M&S,Women
Tops_Sweatshirts_Blue,recaDElegxPOflCXD,Tops,Sweatshirts,Blue,Single-coloured,"Winter, Autumn",M&S,Women
"Tops_Sweatshirts_Grey, Yellow",recDw8kwMBgVb6GEl,Tops,Sweatshirts,"Grey, Yellow",Other,"Winter, Autumn",Anine Bing,Women
Tops_Sweatshirts_Purple,recGZ9Q3by5xlaEjp,Tops,Sweatshirts,Purple,Other,"Winter, Autumn",Karl Legerfeld,Women
Tops_Sweatshirts_Blue,recVLhKgY10gv69Af,Tops,Sweatshirts,Blue,Other,"Winter, Autumn, Spring",Marni,Women
Tops_Sweatshirts_Green,recoUfg2pj6D0nHq0,Tops,Sweatshirts,Green,Other,"Winter, Autumn, Spring",Sporty&Rich,Women
Tops_Tops_Blue,recyUiEhmIUlqTuDm,Tops,Tops,Blue,Single-coloured,"Spring, Summer",M&S,Women
Tops_Tops_Pink,rec0oKh2kyMQHiSE6,Tops,Tops,Pink,Single-coloured,"Spring, Summer",M&S,Women
"Tops_Tops_Black, Pink",reczUjgadmqSIcQio,Tops,Tops,"Black, Pink",Geometric,"Spring, Summer",M&S,Women
Tops_Tops_Green,reczdlTkS0OTVFk2r,Tops,Tops,Green,Single-coloured,Summer,Christopher Esber,Women
Tops_Tops_Orange,recr1XxsHypbgmCKV,Tops,Tops,Orange,Single-coloured,"Summer, Spring",M&S,Women
Tops_Tops_Pink,recySXp0Wg3dEEY2R,Tops,Tops,Pink,Single-coloured,"Summer, Spring",M&S,Women
"Tops_Tops_Red, White, Green",recqP6k9b13BDzxXI,Tops,Tops,"Red, White, Green",Horizontal stripes,"Spring, Summer",M&S,Women
"Tops_Tops_Blue, Pink, Yellow, Black, White",recOFWAvtfbXnWg8v,Tops,Tops,"Blue, Pink, Yellow, Black, White",Horizontal stripes,"Spring, Summer",M&S,Women
Tops_Shirts_Blue,recXOYRc6pUSQhwKw,Tops,Shirts,Blue,Single-coloured,"Spring, Summer",M&S,Women
Tops_T-shirt_White,recLFwqRAHxmdjJ2A,Tops,T-shirt,White,Animal print,"Spring, Summer, Autumn",Coltorti,Men
Tops_Sweaters_White,recZFhxBO29XAzyUL,Tops,Sweaters,White,Single-coloured,"Winter, Autumn",Celtic & Co.,Men
Tops_Sweaters_White,rec4k1ayc133fp6R1,Tops,Sweaters,White,Single-coloured,"Winter, Autumn",COS,Men
Tops_Sweaters_Green,reczLXVpYqZf7aDIL,Tops,Sweaters,Green,Single-coloured,"Winter, Autumn",Jack & Jones,Men
Tops_Sweaters_Blue,recHYS5QSD9F6jxkF,Tops,Sweaters,Blue,Single-coloured,"Winter, Autumn",Edmmond studios,Men
Tops_Hoodie_Blue,recEPXeItiG7Am84S,Tops,Hoodie,Blue,Animal print,"Winter, Autumn",Sutsu,Men
Tops_Hoodie_White,recwNq7H4o8iEHzmK,Tops,Hoodie,White,Animal print,"Winter, Autumn",BSTN,Men
Tops_T-shirt_Purple,recatlNbELfFFVvo9,Tops,T-shirt,Purple,Other,"Spring, Summer",Daily Paper,Women
Tops_T-shirt_Black,recYZWZz3MZArlTRj,Tops,T-shirt,Black,Single-coloured,"Winter, Autumn",Nike,Any
Tops_T-shirt_White,reclq4K2srWxO7rfI,Tops,T-shirt,White,Single-coloured,"Spring, Summer, Autumn",Weekday,Women
Tops_T-shirt_Black,rec6GzlLs9XXNqEhL,Tops,T-shirt,Black,Single-coloured,"Spring, Summer, Winter",CAPS,Any
Tops_Tops_White,receDTW1YHikiNj0K,Tops,Tops,White,Single-coloured,"Spring, Summer",Everlane,Women
Tops_Tops_Pink,recczUX90bdlktjlo,Tops,Tops,Pink,Single-coloured,Summer,Melody,Women
Tops_Tops_Black,recVzh3YZna4fFOI3,Tops,Tops,Black,Single-coloured,"Spring, Summer",Next,Women
Tops_Tops_Blue,recynGSpkJgtdC7cU,Tops,Tops,Blue,Single-coloured,"Spring, Summer",Hollister,Women
Tops_Tops_Grey,recGOBQ5VFKap2eYn,Tops,Tops,Grey,Single-coloured,"Spring, Summer",Uniqlo,Women
Tops_Tops_Black,recsuCaXk0DHqEw4m,Tops,Tops,Black,Single-coloured,"Spring, Summer",Everlane,Women
Tops_Tops_Black,recOJy01h0akzSeUP,Tops,Tops,Black,Single-coloured,"Spring, Summer, Autumn",French Connection,Women
"Tops_Tops_Pink, Orange, Yellow",rec1i7VQvq9oAM3GW,Tops,Tops,"Pink, Orange, Yellow",Other,"Spring, Summer, Autumn, Winter",TK Maxx,Women
Tops_Tops_Black,recYahBW2AQOiuksK,Tops,Tops,Black,Single-coloured,"Spring, Summer",TK Maxx,Women
Tops_Tops_Black,recjqjuqnXG6k23Tb,Tops,Tops,Black,Single-coloured,"Spring, Summer",Next,Women
Tops_Tops_Brown,recLJMNdYVp22AOTC,Tops,Tops,Brown,Single-coloured,"Spring, Summer",Nike,Women
Tops_Shirts_Black,reclsxlHhyknRjpJk,Tops,Shirts,Black,Other,"Spring, Summer, Autumn",Tommy Hilfiger,Any
Tops_Sweaters_White,recDJhwl0nVm1xnEE,Tops,Sweaters,White,Single-coloured,"Autumn, Winter",Pangaia,Any
Tops_Sweaters_Blue,reckqQiT0RnqANG6y,Tops,Sweaters,Blue,Other,"Autumn, Winter",Adanola,Any
Tops_Sweaters_Grey,recwWOsCUQjHbNByl,Tops,Sweaters,Grey,Other,"Autumn, Winter",Hollister,Any
Tops_Hoodie_Black,reccIDCADceiZN4xY,Tops,Hoodie,Black,Single-coloured,"Autumn, Winter",Nike,Any
Tops_Hoodie_Grey,rechcATStxR918FkC,Tops,Hoodie,Grey,Single-coloured,"Autumn, Winter",Pangaia,Any
Tops_Hoodie_Green,recMhDNnqnV7yPSNv,Tops,Hoodie,Green,Other,"Autumn, Winter",Cider,Any
Tops_Polo_White,rec24557ArWkaTCI6,Tops,Polo,White,Single-coloured,"Spring, Summer",adidas,Women
Tops_Polo_Blue,recV6yO6WoewBoPTR,Tops,Polo,Blue,Single-coloured,"Winter, Autumn",Mango,Women
Tops_Shirts_White,recuTxK6TnqHUxvAX,Tops,Shirts,White,Single-coloured,"Spring, Summer, Winter, Autumn",The Frankie Shop,Women
Tops_Shirts_Black,rec2ocEuNnSOhmnyr,Tops,Shirts,Black,Single-coloured,"Spring, Summer, Autumn",Everlane,Women
Tops_Tops_White,rec9TZvDYCYsjoT0v,Tops,Tops,White,Single-coloured,"Spring, Summer",Urban Outfitters,Women
Tops_Sweaters_Black,recqd6ar2XsXquIDI,Tops,Sweaters,Black,Single-coloured,"Spring, Autumn",Nike,Women
Tops_Sweaters_Black,recJl9cm8RsCdy06Q,Tops,Sweaters,Black,Single-coloured,"Winter, Autumn",Even&Odd,Any
Tops_T-shirt_Blue,recfhA45lckCN9FbU,Tops,T-shirt,Blue,Single-coloured,"Spring, Autumn, Summer",Monki,Any
Tops_Polo_Blue,recNIDBbtBJil8php,Tops,Polo,Blue,Single-coloured,"Summer, Spring, Autumn",Off & Co,Men
Tops_Polo_Blue,rechd1bIwO12iwVmY,Tops,Polo,Blue,Single-coloured,"Summer, Spring, Autumn",Club Monaco,Men
Tops_Polo_Blue,recl5ycBkuf9fCgIk,Tops,Polo,Blue,Geometric,"Summer, Spring, Autumn",Ping,Men
Tops_Polo_Green,recmukuE0D0qWXXkf,Tops,Polo,Green,Pinstripe,"Summer, Spring, Autumn",Marks & Spencer,Men
Tops_Sweatshirts_Blue,recqP9qMDYySviOWA,Tops,Sweatshirts,Blue,Single-coloured,"Spring, Autumn, Winter",G-Star,Men
Tops_Sweatshirts_Blue,rec2XXV5Rku1KZO7l,Tops,Sweatshirts,Blue,Single-coloured,"Spring, Autumn, Winter",CP Company,Men
Tops_Sweatshirts_Beige,recYgtNoMZi9hBzSg,Tops,Sweatshirts,Beige,Single-coloured,"Spring, Autumn, Winter",Karhu,Men
Tops_Sweatshirts_Brown,recS7o1nS6kllBxtI,Tops,Sweatshirts,Brown,Single-coloured,"Spring, Autumn, Winter",New Balance,Men
Tops_Shirts_White,rectAB9KZhcXFSisy,Tops,Shirts,White,Single-coloured,"Summer, Spring, Autumn",Sunspel,Men
Tops_Shirts_Green,rec3JCyvO5vTRfAYk,Tops,Shirts,Green,Floral,"Summer, Spring, Autumn",Inimigo,Men
Tops_Shirts_Blue,recusqbupuablqEvM,Tops,Shirts,Blue,Single-coloured,"Summer, Spring, Autumn",REISS,Men
Tops_Shirts_Green,rec8XpAEftWe8lx8O,Tops,Shirts,Green,Plain check,"Winter, Autumn",Alan Paine,Men
Tops_Blouses_Blue,rec8RUVLezf1woh2a,Tops,Blouses,Blue,Floral,"Winter, Autumn, Spring",Paul Smith,Men
Tops_Blouses_Black,recE1CHgsAW7Brpqc,Tops,Blouses,Black,Floral,"Autumn, Spring, Summer",Wax London,Men
Tops_Blouses_Brown,recRDveBR74ceW1nK,Tops,Blouses,Brown,Single-coloured,"Autumn, Spring, Summer, Winter",No Man's Land,Men
Tops_T-shirt_Green,rechXQVfYW3ZgvrdG,Tops,T-shirt,Green,Single-coloured,"Spring, Summer",Filling Pieces,Men
Tops_Shirts_Blue,recqngXSjF0UjJR2x,Tops,Shirts,Blue,Single-coloured,"Spring, Summer",Hollister,Men
Tops_Shirts_White,recvoDhu78ZCfvptB,Tops,Shirts,White,Pinstripe,"Spring, Summer",Abercrombie & Fitch,Men
Tops_Shirts_Blue,rec8aJmfmCRueRfeb,Tops,Shirts,Blue,Single-coloured,"Spring, Summer, Winter, Autumn",Abercrombie & Fitch,Men
Tops_Shirts_Grey,recstZdpxMuBqHBjM,Tops,Shirts,Grey,Single-coloured,"Spring, Summer",Only & Sons,Men
"Tops_Shirts_Blue, White",recj2RsM6nJxECxLJ,Tops,Shirts,"Blue, White",Pinstripe,"Spring, Summer, Winter, Autumn",Arket,Men
Tops_Shirts_White,recqRaT3iM89hiW9R,Tops,Shirts,White,Single-coloured,"Spring, Summer, Winter, Autumn",Mango,Men
Tops_Cardigans_White,recHWJFW9i5TLESGy,Tops,Cardigans,White,Single-coloured,"Winter, Autumn",Stüssy,Men
"Tops_Polo_Blue, White",recTRz7TiK9pZxI5X,Tops,Polo,"Blue, White",Horizontal stripes,"Spring, Summer",Arket,Men
Tops_Sweatshirts_Beige,rec2TweVkks7Xmych,Tops,Sweatshirts,Beige,Single-coloured,"Spring, Summer",Arket,Men
Tops_Sweaters_Beige,recbQUaIIZsPxvNF3,Tops,Sweaters,Beige,Single-coloured,"Winter, Autumn",ZARA,Men
Tops_Sweaters_Black,recnj3Xvc9RzzYYxp,Tops,Sweaters,Black,Single-coloured,"Winter, Autumn",COS,Men
Tops_Sweaters_Grey,recn8liCX2vXsMPWN,Tops,Sweaters,Grey,Single-coloured,"Winter, Autumn",COS,Men
"Tops_Sweaters_Blue, Green, White",recRAcw6S0AF3dhZl,Tops,Sweaters,"Blue, Green, White",Horizontal stripes,"Winter, Autumn",COS,Men
Tops_Sweaters_Beige,recNF86WLPLNWnvkO,Tops,Sweaters,Beige,Single-coloured,"Winter, Autumn",ZARA,Men
Tops_Sweaters_Beige,recxzMjmMAdOmbR06,Tops,Sweaters,Beige,Single-coloured,"Winter, Autumn",Parlez,Men
Tops_Sweaters_Green,recWS8IkchZZ0Br6R,Tops,Sweaters,Green,Single-coloured,"Winter, Autumn",Polo Ralph Lauren,Men
Tops_Sweaters_Beige,rectIi2r3QHK4XlPo,Tops,Sweaters,Beige,Single-coloured,"Winter, Autumn",Abercrombie & Fitch,Men
Tops_Hoodie_Green,recNSKMMzK6pHYVLY,Tops,Hoodie,Green,Single-coloured,"Winter, Autumn",ESSENTIALS,Men
Tops_Polo_Green,recYbClmY888e7fob,Tops,Polo,Green,Single-coloured,"Summer, Spring",Arket,Men
Tops_Polo_Blue,reck9BpdtPZngp3MS,Tops,Polo,Blue,Single-coloured,"Spring, Summer",Arket,Men
Tops_Polo_White,recTytWpTqnN52FDA,Tops,Polo,White,Single-coloured,"Spring, Summer",Arket,Men
Tops_Cardigans_Black,rec96WLS84WsqB5nD,Tops,Cardigans,Black,Single-coloured,"Winter, Autumn",The Kooples,Men
Tops_Cardigans_Green,recK97vafz6OS1w6Q,Tops,Cardigans,Green,Single-coloured,"Winter, Autumn",REISS,Men
Tops_Cardigans_Blue,recFcl6IiDijQefII,Tops,Cardigans,Blue,Single-coloured,"Winter, Autumn",Next,Men
Tops_Cardigans_Beige,receQuwRYFzYecSMT,Tops,Cardigans,Beige,Single-coloured,"Winter, Autumn",Massimo Dutti,Men
Tops_T-shirt_Grey,recPpvlbihkaeuh3D,Tops,T-shirt,Grey,Single-coloured,"Spring, Summer",Weekday,Men
Tops_T-shirt_White,recpvbYCgIBMKIHy2,Tops,T-shirt,White,Single-coloured,"Spring, Summer",Arket,Men
Tops_T-shirt_White,recrNmRqR0m3JZ3Cu,Tops,T-shirt,White,Single-coloured,"Spring, Summer",Arket,Men
"Tops_T-shirt_Blue, White",recMJ6itZstING0xn,Tops,T-shirt,"Blue, White",Horizontal stripes,"Spring, Summer",Arket,Men
"Tops_T-shirt_Blue, White",recgiMhVNI5iTpzgQ,Tops,T-shirt,"Blue, White",Horizontal stripes,"Spring, Summer",Arket,Men
"Tops_T-shirt_Blue, White",recspIUoclL9TfeYX,Tops,T-shirt,"Blue, White",Horizontal stripes,"Spring, Summer",Arket,Men
Tops_T-shirt_Grey,recLGoESdjnEyN7aQ,Tops,T-shirt,Grey,Single-coloured,"Spring, Summer",Arket,Men
Tops_Polo_Beige,recbcdDm0dZABlHU0,Tops,Polo,Beige,Single-coloured,"Spring, Summer",Arket,Men
Tops_Sweaters_Blue,recCckM6as6nb7orQ,Tops,Sweaters,Blue,Single-coloured,"Winter, Autumn",GUESS,Men
Tops_Cardigans_Black,rec0H88Pt85EC2Xon,Tops,Cardigans,Black,Single-coloured,"Winter, Autumn",Only & Sons,Men
"Tops_T-shirt_Black, Red",recid7N1yZtLWYwDc,Tops,T-shirt,"Black, Red",Other,"Spring, Summer",Karl Legerfeld,Men
Tops_T-shirt_Purple,recjaX42bgLOtWqF4,Tops,T-shirt,Purple,Single-coloured,"Spring, Summer",Uniqlo,Men
"Tops_Sweatshirts_Yellow, Red, White, Black",recGUBTuwGbALgqzY,Tops,Sweatshirts,"Yellow, Red, White, Black",Other,"Winter, Autumn, Spring",Palm Angels,Men
"Tops_T-shirt_Black, White, Pink, Blue",recfmhNTSNpqGy08H,Tops,T-shirt,"Black, White, Pink, Blue",Floral,"Spring, Summer",Palm Angels,Men
"Tops_T-shirt_Green, Purple",reczrxConSuen73ww,Tops,T-shirt,"Green, Purple",Other,"Spring, Summer",Valentino Garavani,Men
"Tops_T-shirt_Green, Purple",recAtBMTiMsVbhu0j,Tops,T-shirt,"Green, Purple",Other,"Spring, Summer",Palm Angels,Men
Tops_Sweatshirts_Orange,reclYF6caPg0qzvHY,Tops,Sweatshirts,Orange,Other,"Winter, Autumn",ERL,Men
"Tops_Cardigans_Blue, White, Red",rec6oboOknLNtF4Tf,Tops,Cardigans,"Blue, White, Red",Other,"Winter, Autumn, Spring",Gucci,Men
Tops_Cardigans_Black,recZXG93i32rYcLFh,Tops,Cardigans,Black,Single-coloured,"Winter, Autumn, Spring",Jacquemus,Men
"Tops_T-shirt_Brown, Yellow, Green, White",recIwWU4WfLpv00pr,Tops,T-shirt,"Brown, Yellow, Green, White",Horizontal stripes,"Spring, Summer",ACNE STUDIOS,Men
"Tops_T-shirt_Blue, Black",recu1M6rBW4b8rjnZ,Tops,T-shirt,"Blue, Black",Other,"Spring, Summer",ZARA,Men
Tops_Hoodie_Beige,rec66AtIUhFe0quP1,Tops,Hoodie,Beige,Single-coloured,"Spring, Summer",ZARA,Men
"Tops_T-shirt_White, Beige",recIvGdtNxEw22XvS,Tops,T-shirt,"White, Beige",Other,"Spring, Summer",ZARA,Men
Tops_T-shirt_Brown,rec9k8Tg4u0pVElmv,Tops,T-shirt,Brown,Single-coloured,"Spring, Summer",ZARA,Men
Tops_Hoodie_Yellow,recwIMkASs1F98Z3I,Tops,Hoodie,Yellow,Single-coloured,"Winter, Autumn, Spring",ZARA,Men
Tops_T-shirt_Black,reccOncaqCWe7hbZo,Tops,T-shirt,Black,Single-coloured,Summer,ZARA,Men
Tops_T-shirt_White,rec6XVXA4n8LU1itv,Tops,T-shirt,White,Single-coloured,Summer,ZARA,Men
Tops_T-shirt_White,recN5XlCnle3LKrdv,Tops,T-shirt,White,Single-coloured,"Spring, Summer",ZARA,Men
Tops_T-shirt_Green,recKPjU0QRw8zAKnS,Tops,T-shirt,Green,Single-coloured,Summer,ZARA,Men
"Tops_T-shirt_Red, Black",rec31ZiKmEfdQoSHr,Tops,T-shirt,"Red, Black",Horizontal stripes,"Spring, Summer",Uniqlo,Men
"Tops_T-shirt_Black, Blue, White",rec1WSwTy7ai4BXgf,Tops,T-shirt,"Black, Blue, White",Horizontal stripes,"Spring, Summer",Uniqlo,Men
"Tops_Shirts_Black, Red",recXVGbY9GAQxRXWl,Tops,Shirts,"Black, Red",Plain check,"Winter, Autumn, Spring",Uniqlo,Men
"Tops_T-shirt_Black, Green, White",rechla7SR9XKXnIgL,Tops,T-shirt,"Black, Green, White",Pinstripe,"Spring, Autumn, Winter",union clothing,Men
"Tops_T-shirt_Beige, Green, Black",recIsdJHL9XR3slEi,Tops,T-shirt,"Beige, Green, Black",Other,"Spring, Summer, Autumn",union clothing,Men
Tops_Shirts_Blue,reciIgDlPXRov5JPn,Tops,Shirts,Blue,Single-coloured,"Winter, Autumn, Spring",union clothing,Men
"Tops_Cardigans_White, Blue",rec1aQkxdwf5YfAyP,Tops,Cardigans,"White, Blue",Other,"Winter, Autumn, Spring",union clothing,Men
